CustomerID,potential_tier,potential_score,recency_days,order_count,robust_aov,unique_products,active_months,raw_revenue,robust_revenue
15059,High Potential,0.7097181227863045,31,9,148.63555555555556,161,6,1337.72,1337.72
13421,High Potential,0.709710743801653,31,2,916.855,88,2,1833.71,1833.71
17537,High Potential,0.709681227863046,20,2,443.83500000000004,74,2,887.6700000000001,887.6700000000001
16612,High Potential,0.7096148170011807,23,4,296.915,48,4,1187.66,1187.66
17988,High Potential,0.7095631641086185,2,7,28.731428571428573,37,4,201.12,201.12
18204,High Potential,0.7093196576151122,62,3,658.4499999999999,159,3,1975.35,1975.35
13846,High Potential,0.7089949822904368,15,3,288.3533333333333,55,3,865.06,865.06
15518,High Potential,0.7088547815820543,55,8,240.19375,135,5,1921.55,1921.55
17402,High Potential,0.7086260330578511,21,12,195.5875,32,8,2347.05,2347.05
16728,High Potential,0.7085227272727274,37,4,262.07,218,4,1048.28,1048.28
17768,High Potential,0.7085227272727272,24,2,639.725,67,2,1279.45,1279.45
14766,High Potential,0.7085153482880755,71,5,410.16999999999996,96,5,2050.85,2050.85
17779,High Potential,0.7078291027154664,12,3,216.7733333333333,73,3,650.3199999999999,650.3199999999999
17886,High Potential,0.7077700708382526,22,3,289.76,93,3,869.28,869.28
18180,High Potential,0.7077700708382526,50,5,306.604,93,3,1533.02,1533.02
13213,High Potential,0.7077184179456907,47,5,304.11600000000004,82,4,1520.5800000000002,1520.5800000000002
15984,High Potential,0.7076151121605667,62,8,256.33875,179,7,2050.71,2050.71
14034,High Potential,0.7075487012987013,13,3,216.29666666666665,82,2,648.89,648.89
14044,High Potential,0.7075265643447461,17,4,161.605,165,4,646.42,646.42
15297,High Potential,0.707504427390791,1,3,213.98000000000002,30,2,641.94,641.94
16550,High Potential,0.7068181818181818,99,5,459.79400000000004,162,4,2298.9700000000003,2298.9700000000003
13695,High Potential,0.7062426210153483,22,15,166.942,46,9,2504.13,2504.13
16225,High Potential,0.7060729043683588,35,5,219.26399999999998,109,4,1096.32,1096.32
14744,High Potential,0.705711334120425,7,7,157.14000000000001,21,5,1099.98,1099.98
15467,High Potential,0.7057039551357733,0,3,174.96,41,2,524.88,524.88
14730,High Potential,0.7055489964580873,56,7,238.48285714285717,277,5,1669.38,1669.38
14383,High Potential,0.7054973435655254,29,3,415.8966666666667,49,3,1247.69,1247.69
15839,High Potential,0.7054825855962219,24,3,349.49666666666667,56,3,1048.49,1048.49
13309,High Potential,0.7049439197166469,36,4,305.47749999999996,77,4,1221.9099999999999,1221.9099999999999
16813,High Potential,0.704715171192444,41,9,167.0711111111111,238,6,1503.6399999999999,1503.6399999999999
17425,High Potential,0.7042060212514758,10,2,379.58500000000004,42,2,759.1700000000001,759.1700000000001
13396,High Potential,0.7041322314049587,20,2,680.495,42,2,1360.99,1360.99
17175,High Potential,0.703150826446281,35,4,360.9225,42,4,1443.69,1443.69
13496,High Potential,0.702663813459268,1,2,326.66499999999996,28,2,653.3299999999999,653.3299999999999
15763,High Potential,0.7025678866587958,22,2,543.46,58,2,1086.92,1086.92
13155,High Potential,0.7025162337662337,24,4,242.94,67,4,971.76,971.76
18219,High Potential,0.7025162337662337,34,9,203.04444444444445,57,7,1827.4,1827.4
13159,High Potential,0.7024645808736718,41,3,382.2633333333333,95,2,1146.79,1146.79
13867,High Potential,0.7023760330578512,22,3,335.03000000000003,51,3,1005.09,1005.09
13258,High Potential,0.7022432113341204,2,3,224.27666666666664,28,2,672.8299999999999,672.8299999999999
17591,High Potential,0.7017783353010625,64,7,314.81,81,7,2203.67,2203.67
13430,High Potential,0.7016602715466352,9,2,339.725,48,2,679.45,679.45
14883,High Potential,0.7016455135773317,9,6,126.93166666666667,39,5,761.59,761.59
15826,High Potential,0.7013503541912632,47,3,551.4366666666666,64,2,1654.31,1654.31
13764,High Potential,0.701254427390791,61,3,506.47333333333336,183,3,1519.42,1519.42
17227,High Potential,0.7008485832349469,9,6,156.5533333333333,28,6,939.3199999999999,939.3199999999999
14790,High Potential,0.7007895513577331,7,4,186.265,30,3,745.06,745.06
17722,High Potential,0.7005755608028336,87,4,606.01,111,4,2424.04,2424.04
16376,High Potential,0.7001033057851239,8,1,862.2,91,1,862.2,862.2
15128,High Potential,0.6997122195985832,51,4,367.75,74,4,1471.0,1471.0
14001,High Potential,0.6993285123966942,36,3,681.0266666666666,34,3,2043.08,2043.08
17727,High Potential,0.6992399645808737,6,1,1060.25,66,1,1060.25,1060.25
16284,High Potential,0.6988414994096812,22,2,406.34000000000003,87,2,812.6800000000001,812.6800000000001
16885,High Potential,0.6987086776859504,6,3,150.13666666666666,82,3,450.40999999999997,450.40999999999997
16394,High Potential,0.6985389610389611,47,5,311.06800000000004,61,5,1555.3400000000001,1555.3400000000001
16164,High Potential,0.6980076741440377,8,3,274.16,27,2,822.48,822.48
16224,High Potential,0.6978379574970485,48,4,323.82500000000005,90,3,1295.3000000000002,1295.3000000000002
14675,High Potential,0.6976018299881936,7,1,596.36,93,1,596.36,596.36
17653,High Potential,0.6975796930342385,27,4,301.89,44,3,1207.56,1207.56
12933,Medium Potential,0.6974542502951594,15,3,202.51,102,3,607.53,607.53
15721,Medium Potential,0.6973435655253837,2,1,471.40000000000003,80,1,471.40000000000003,471.40000000000003
17034,Medium Potential,0.6971738488783944,7,3,248.50666666666666,28,3,745.52,745.52
15919,Medium Potential,0.6968639315230224,10,2,262.845,103,2,525.69,525.69
15227,Medium Potential,0.6966868358913814,27,5,243.88000000000002,43,4,1219.4,1219.4
13835,Medium Potential,0.696517119244392,16,4,208.64249999999998,48,4,834.5699999999999,834.5699999999999
14696,Medium Potential,0.6957939787485241,62,6,296.4016666666667,101,6,1778.41,1778.41
16560,Medium Potential,0.6956980519480519,17,2,420.70500000000004,52,2,841.4100000000001,841.4100000000001
14305,Medium Potential,0.6952848288075562,62,3,619.6533333333333,96,3,1858.96,1858.96
18235,Medium Potential,0.6951889020070838,62,3,598.8266666666667,100,3,1796.48,1796.48
14862,Medium Potential,0.694620720188902,16,2,420.6,47,2,841.2,841.2
16600,Medium Potential,0.6943550767414404,7,5,114.64000000000001,39,4,573.2,573.2
16949,Medium Potential,0.6941927390791026,31,5,240.846,53,5,1204.23,1204.23
13138,Medium Potential,0.694185360094451,13,6,160.39833333333334,31,6,962.39,962.39
17523,Medium Potential,0.6938680637544273,2,4,163.185,25,1,652.74,652.74
16916,Medium Potential,0.6936909681227863,14,2,281.20500000000004,129,2,562.4100000000001,562.4100000000001
17673,Medium Potential,0.693543388429752,57,5,296.5,113,4,1482.5,1482.5
14093,Medium Potential,0.6930047225501771,3,1,433.86,95,1,433.86,433.86
15289,Medium Potential,0.6929678276269186,20,3,313.26,43,3,939.78,939.78
14477,Medium Potential,0.6929383116883117,10,4,327.4,7,4,1309.6,1309.6
13566,Medium Potential,0.6922004132231405,31,2,428.41999999999996,134,2,856.8399999999999,856.8399999999999
17090,Medium Potential,0.6922004132231404,43,6,291.7683333333334,45,5,1750.6100000000001,1750.6100000000001
16455,Medium Potential,0.6920306965761511,54,7,263.0257142857143,69,5,1841.1799999999998,1841.1799999999998
17997,Medium Potential,0.691905253837072,65,8,245.3075,133,3,1962.46,1962.46
15602,Medium Potential,0.6917871900826446,13,8,139.62875,29,5,1117.03,1117.03
15815,Medium Potential,0.6917207792207792,54,5,420.12,33,5,2100.6,2100.6
14020,Medium Potential,0.6915363046044865,7,2,321.4,37,2,642.8,642.8
16367,Medium Potential,0.6915363046044865,28,2,400.33500000000004,123,2,800.6700000000001,800.6700000000001
15497,Medium Potential,0.6912485242030697,8,2,631.1,13,2,1262.2,1262.2
16059,Medium Potential,0.6911747343565525,56,6,242.19333333333336,126,6,1453.16,1453.16
16070,Medium Potential,0.6911525974025974,13,2,426.07500000000005,32,1,852.1500000000001,852.1500000000001
17966,Medium Potential,0.6910345336481699,28,5,219.68599999999998,53,4,1098.4299999999998,1098.4299999999998
16221,Medium Potential,0.690960743801653,27,3,286.9533333333333,90,3,860.86,860.86
14441,Medium Potential,0.6909017119244392,34,3,469.06333333333333,37,3,1407.19,1407.19
13914,Medium Potential,0.6908353010625738,2,2,313.225,28,1,626.45,626.45
14776,Medium Potential,0.6904811097992917,42,11,230.75454545454548,44,7,2538.3,2538.3
14198,Medium Potential,0.6902449822904368,9,4,175.35000000000002,35,4,701.4000000000001,701.4000000000001
15060,Medium Potential,0.6901564344746164,0,3,92.54666666666668,75,1,277.64000000000004,277.64000000000004
15791,Medium Potential,0.6899276859504132,34,2,806.345,66,2,1612.69,1612.69
16711,Medium Potential,0.6898612750885478,17,4,338.8575,14,4,1355.43,1355.43
17400,Medium Potential,0.6894480519480518,117,5,419.56800000000004,175,4,2097.84,2097.84
13134,Medium Potential,0.6893152302243211,76,4,448.395,94,3,1793.58,1793.58
16212,Medium Potential,0.6892709563164109,10,2,345.17,40,2,690.34,690.34
16456,Medium Potential,0.6890274498229043,90,5,431.6360000000001,80,5,2158.1800000000003,2158.1800000000003
17470,Medium Potential,0.6887691853600945,35,5,225.01399999999998,67,5,1125.07,1125.07
16989,Medium Potential,0.6884592680047226,6,5,218.73000000000002,7,4,1093.65,1093.65
16205,Medium Potential,0.6878172963400235,21,4,189.4075,73,3,757.63,757.63
13849,Medium Potential,0.6878025383707203,42,2,768.9749999999999,97,2,1537.9499999999998,1537.9499999999998
16283,Medium Potential,0.6877066115702479,59,4,332.53499999999997,114,4,1330.1399999999999,1330.1399999999999
17979,Medium Potential,0.6869465761511216,26,4,183.10250000000002,116,3,732.4100000000001,732.4100000000001
12849,Medium Potential,0.6868506493506493,22,2,505.145,47,2,1010.29,1010.29
17555,Medium Potential,0.6868432703659977,10,2,240.155,101,2,480.31,480.31
16358,Medium Potential,0.6866219008264463,54,3,531.4466666666667,65,3,1594.3400000000001,1594.3400000000001
13596,Medium Potential,0.6862750885478158,3,1,378.67,120,1,378.67,378.67
15329,Medium Potential,0.6860463400236128,30,3,349.90000000000003,51,3,1049.7,1049.7
12952,Medium Potential,0.6860168240850059,34,3,363.3533333333333,55,2,1090.06,1090.06
15901,Medium Potential,0.6843934474616292,7,3,117.24333333333334,102,3,351.73,351.73
13623,Medium Potential,0.6842753837072019,21,5,145.548,75,5,727.74,727.74
15525,Medium Potential,0.6842015938606848,8,2,234.345,77,2,468.69,468.69
15701,Medium Potential,0.6839138134592679,59,3,403.3533333333333,170,3,1210.06,1210.06
13208,Medium Potential,0.68370720188902,49,6,202.9416666666667,124,5,1217.65,1217.65
15599,Medium Potential,0.6834194214876033,17,2,380.87,50,2,761.74,761.74
14019,Medium Potential,0.6831242621015349,37,3,473.86999999999995,37,3,1421.61,1421.61
15549,Medium Potential,0.6829545454545455,68,3,560.4866666666667,104,3,1681.46,1681.46
15027,Medium Potential,0.6827995867768595,21,4,266.5375,30,4,1066.15,1066.15
18043,Medium Potential,0.6827922077922078,15,3,176.43000000000004,106,3,529.2900000000001,529.2900000000001
17954,Medium Potential,0.6822682998819363,59,11,184.9781818181818,279,8,2034.76,2034.76
16438,Medium Potential,0.6821649940968122,17,4,162.135,70,3,648.54,648.54
15860,Medium Potential,0.6819067296340025,31,8,120.645,105,6,965.16,965.16
13575,Medium Potential,0.6818624557260922,14,5,146.414,41,5,732.0699999999999,732.0699999999999
17371,Medium Potential,0.6818476977567887,8,3,139.46666666666667,83,2,418.4,418.4
16918,Medium Potential,0.6814639905548996,40,6,178.13666666666668,97,4,1068.8200000000002,1068.8200000000002
16892,Medium Potential,0.6811909681227862,6,3,127.75666666666666,73,2,383.27,383.27
15793,Medium Potential,0.6805785123966942,5,3,321.87,6,3,965.61,965.61
15641,Medium Potential,0.680379279811098,96,4,471.80000000000007,102,3,1887.2000000000003,1887.2000000000003
17656,Medium Potential,0.680349763872491,64,5,334.938,67,2,1674.69,1674.69
15801,Medium Potential,0.6802464580873672,37,3,354.65000000000003,61,2,1063.95,1063.95
13636,Medium Potential,0.6800029515938607,27,5,189.824,57,5,949.12,949.12
17500,Medium Potential,0.6789994096812279,8,3,379.3333333333333,3,1,1138.0,1138.0
13549,Medium Potential,0.6789846517119243,16,7,131.17142857142858,37,5,918.2,918.2
12838,Medium Potential,0.6786452184179457,24,2,335.975,115,2,671.95,671.95
15932,Medium Potential,0.6784902597402597,79,7,313.6642857142857,76,7,2195.65,2195.65
15621,Medium Potential,0.6781877213695395,2,2,522.48,3,1,1044.96,1044.96
14233,Medium Potential,0.6780917945690673,40,4,365.68,30,4,1462.72,1462.72
14462,Medium Potential,0.6778482880755607,57,11,180.0518181818182,150,9,1980.5700000000002,1980.5700000000002
14470,Medium Potential,0.6775457497048406,2,2,230.595,43,2,461.19,461.19
15241,Medium Potential,0.6771694214876033,57,8,219.555,82,7,1756.44,1756.44
14837,Medium Potential,0.6771103896103896,80,4,412.375,96,4,1649.5,1649.5
14173,Medium Potential,0.6764684179456907,1,4,112.71000000000001,28,3,450.84000000000003,450.84000000000003
16188,Medium Potential,0.6762913223140495,35,4,245.465,65,3,981.86,981.86
16311,Medium Potential,0.6760699527744982,8,2,308.13,35,2,616.26,616.26
14409,Medium Potential,0.6760256788665879,62,6,343.24166666666673,40,5,2059.4500000000003,2059.4500000000003
17806,Medium Potential,0.6759076151121606,2,1,546.04,43,1,546.04,546.04
16898,Medium Potential,0.6759002361275088,17,3,167.01,150,3,501.03,501.03
13558,Medium Potential,0.6757821723730815,14,3,157.28,106,2,471.84,471.84
14805,Medium Potential,0.6755829397874853,6,4,136.60000000000002,30,3,546.4000000000001,546.4000000000001
12912,Medium Potential,0.6754206021251475,5,3,286.02000000000004,10,2,858.0600000000001,858.0600000000001
13224,Medium Potential,0.6753689492325856,51,2,1077.975,101,2,2155.95,2155.95
17664,Medium Potential,0.6751180637544274,9,2,302.32,41,2,604.64,604.64
17595,Medium Potential,0.6749335891381345,3,2,193.345,68,1,386.69,386.69
18236,Medium Potential,0.6746310507674143,20,6,147.04,42,6,882.24,882.24
17379,Medium Potential,0.674512987012987,2,1,389.71999999999997,71,1,389.71999999999997,389.71999999999997
15952,Medium Potential,0.6744391971664698,24,4,195.4775,65,4,781.91,781.91
13652,Medium Potential,0.6741219008264463,36,3,365.02666666666664,48,3,1095.08,1095.08
13379,Medium Potential,0.6739448051948052,17,3,190.85333333333332,85,3,572.56,572.56
13320,Medium Potential,0.6737677095631641,69,4,383.05,77,3,1532.2,1532.2
16891,Medium Potential,0.6736939197166469,27,4,159.745,151,4,638.98,638.98
18001,Medium Potential,0.6736496458087367,3,2,207.565,56,2,415.13,415.13
13593,Medium Potential,0.6735758559622196,99,5,402.37600000000003,77,4,2011.88,2011.88
13028,Medium Potential,0.6734577922077922,13,2,330.65999999999997,40,2,661.3199999999999,661.3199999999999
15110,Medium Potential,0.6734208972845338,14,4,249.025,17,4,996.1,996.1
12904,Medium Potential,0.6732733175914993,9,2,248.03,59,2,496.06,496.06
15434,Medium Potential,0.6732364226682408,22,4,222.645,40,3,890.58,890.58
15067,Medium Potential,0.6730224321133412,69,3,581.5866666666666,82,2,1744.7599999999998,1744.7599999999998
17728,Medium Potential,0.6727125147579693,56,2,1144.08,133,2,2288.16,2288.16
16513,Medium Potential,0.6725501770956316,10,2,331.39500000000004,32,2,662.7900000000001,662.7900000000001
13507,Medium Potential,0.6723804604486423,89,3,674.2633333333333,123,3,2022.79,2022.79
17193,Medium Potential,0.6719229634002362,26,7,242.75714285714284,17,4,1699.3,1699.3
14240,Medium Potential,0.6706832939787485,21,2,445.17,37,2,890.34,890.34
15145,Medium Potential,0.6704102715466352,34,3,345.45666666666665,46,2,1036.37,1036.37
14179,Medium Potential,0.6703291027154663,31,2,350.785,135,1,701.57,701.57
12883,Medium Potential,0.6701815230224322,15,4,175.8675,39,2,703.47,703.47
13236,Medium Potential,0.6701372491145218,15,2,372.425,34,2,744.85,744.85
18116,Medium Potential,0.669952774498229,58,8,175.38875000000002,230,4,1403.1100000000001,1403.1100000000001
15720,Medium Potential,0.6699085005903187,15,1,598.73,128,1,598.73,598.73
17114,Medium Potential,0.6690672963400236,24,7,102.29714285714286,72,7,716.08,716.08
15630,Medium Potential,0.6688090318772136,36,2,593.175,57,2,1186.35,1186.35
14407,Medium Potential,0.6684179456906729,98,6,359.62166666666667,67,4,2157.73,2157.73
12847,Medium Potential,0.6683220188902007,13,1,843.64,72,1,843.64,843.64
12843,Medium Potential,0.6681965761511215,56,8,212.7825,69,5,1702.26,1702.26
16015,Medium Potential,0.6680932703659976,17,2,250.725,122,2,501.45,501.45
16308,Medium Potential,0.6679530696576151,28,4,640.0,1,4,2560.0,2560.0
17337,Medium Potential,0.6679383116883117,142,4,495.265,421,4,1981.06,1981.06
14434,Medium Potential,0.6678054899645808,12,6,228.79999999999995,3,3,1372.7999999999997,1372.7999999999997
16996,Medium Potential,0.6677907319952774,21,6,242.82666666666668,13,5,1456.96,1456.96
13928,Medium Potential,0.667547225501771,1,4,116.14250000000001,23,3,464.57000000000005,464.57000000000005
16014,Medium Potential,0.66711186540732,28,3,215.61,123,3,646.83,646.83
14332,Medium Potential,0.6668904958677686,13,3,280.07,22,3,840.21,840.21
17557,Medium Potential,0.6668904958677685,5,3,180.48666666666668,27,3,541.46,541.46
14126,Medium Potential,0.6668167060212514,1,2,321.81500000000005,14,1,643.6300000000001,643.6300000000001
14738,Medium Potential,0.6668167060212514,33,7,187.77857142857144,39,5,1314.45,1314.45
14756,Medium Potential,0.6664034828807557,6,1,738.96,38,1,738.96,738.96
17800,Medium Potential,0.6663739669421487,28,9,131.91222222222223,51,8,1187.21,1187.21
17929,Medium Potential,0.6662706611570247,2,4,210.75,4,4,843.0,843.0
15582,Medium Potential,0.6662263872491145,15,3,227.63666666666668,39,3,682.9100000000001,682.9100000000001
14229,Medium Potential,0.6662190082644629,42,3,515.7333333333332,29,3,1547.1999999999998,1547.1999999999998
16143,Medium Potential,0.6661525974025972,99,5,389.872,70,4,1949.3600000000001,1949.3600000000001
15872,Medium Potential,0.6659828807556081,5,2,158.125,101,1,316.25,316.25
15531,Medium Potential,0.6659607438016528,21,1,1495.06,175,1,1495.06,1495.06
16370,Medium Potential,0.6657319952774498,73,4,325.4775,143,4,1301.91,1301.91
15054,Medium Potential,0.6656582054309326,3,2,151.05,105,2,302.1,302.1
14541,Medium Potential,0.6653704250295159,49,8,181.66875000000002,71,6,1453.3500000000001,1453.3500000000001
16671,Medium Potential,0.6652080873671783,19,3,564.09,3,2,1692.27,1692.27
13238,Medium Potential,0.6650900236127508,8,4,175.1825,20,3,700.73,700.73
16804,Medium Potential,0.6649793388429752,14,3,178.99666666666667,59,2,536.99,536.99
18034,Medium Potential,0.6648760330578513,12,2,209.33999999999997,99,1,418.67999999999995,418.67999999999995
14539,Medium Potential,0.664551357733176,6,2,268.74,31,2,537.48,537.48
16389,Medium Potential,0.6643078512396695,44,4,345.5175,33,4,1382.07,1382.07
15172,Medium Potential,0.6643004722550178,61,4,311.9875,82,4,1247.95,1247.95
13761,Medium Potential,0.6637913223140497,41,2,535.3249999999999,68,2,1070.6499999999999,1070.6499999999999
16209,Medium Potential,0.6637396694214875,79,5,452.524,37,4,2262.62,2262.62
12885,Medium Potential,0.6634371310507674,54,3,391.74,66,2,1175.22,1175.22
13851,Medium Potential,0.6629427390791027,86,3,883.82,77,3,2651.46,2651.46
17329,Medium Potential,0.6625811688311689,5,2,261.555,29,2,523.11,523.11
14050,Medium Potential,0.6625590318772137,22,2,373.18,49,2,746.36,746.36
18170,Medium Potential,0.6619687131050768,24,3,326.77,29,3,980.31,980.31
14075,Medium Potential,0.6619023022432113,10,2,312.74,31,2,625.48,625.48
12854,Medium Potential,0.6615850059031877,69,3,438.75,95,3,1316.25,1316.25
16362,Medium Potential,0.6614521841794568,23,5,141.998,58,3,709.99,709.99
13726,Medium Potential,0.6613783943329398,29,2,539.83,39,2,1079.66,1079.66
16040,Medium Potential,0.6612381936245573,56,3,437.84999999999997,57,3,1313.55,1313.55
14916,Medium Potential,0.6610832349468713,61,4,317.245,72,3,1268.98,1268.98
16121,Medium Potential,0.6609799291617473,48,2,427.33000000000004,170,2,854.6600000000001,854.6600000000001
18260,Medium Potential,0.6607585596221959,163,6,438.05833333333334,86,6,2628.35,2628.35
14522,Medium Potential,0.6607216646989373,15,4,243.635,15,3,974.54,974.54
14382,Medium Potential,0.6606183589138135,17,1,615.49,121,1,615.49,615.49
13728,Medium Potential,0.6599468713105077,27,6,169.35666666666665,38,6,1016.14,1016.14
16139,Medium Potential,0.659887839433294,9,3,211.8033333333333,25,3,635.41,635.41
15237,Medium Potential,0.6596664698937426,69,3,442.9066666666667,89,3,1328.72,1328.72
13956,Medium Potential,0.6595410271546636,45,4,216.43,107,4,865.72,865.72
15478,Medium Potential,0.6591794569067296,31,2,699.96,34,1,1399.92,1399.92
16134,Medium Potential,0.6590097402597402,12,2,309.045,34,2,618.09,618.09
13410,Medium Potential,0.6587588547815819,15,5,200.612,15,5,1003.06,1003.06
16616,Medium Potential,0.6584710743801654,6,2,250.21,31,2,500.42,500.42
13685,Medium Potential,0.6581095041322315,36,3,644.8166666666667,16,1,1934.45,1934.45
14163,Medium Potential,0.6578955135773319,78,4,611.4775,36,4,2445.91,2445.91
15645,Medium Potential,0.6578659976387249,9,1,612.01,50,1,612.01,612.01
15704,Medium Potential,0.6576446280991736,131,4,573.405,79,3,2293.62,2293.62
14472,Medium Potential,0.6573937426210154,94,8,231.58375,153,7,1852.67,1852.67
14815,Medium Potential,0.6573273317591499,27,2,389.25,53,2,778.5,778.5
14592,Medium Potential,0.6572018890200708,26,3,185.98,132,2,557.9399999999999,557.9399999999999
16185,Medium Potential,0.6571428571428573,7,2,264.705,31,2,529.41,529.41
17802,Medium Potential,0.6568550767414404,73,3,428.34666666666664,102,3,1285.04,1285.04
15002,Medium Potential,0.6564418536009444,106,4,410.44,93,4,1641.76,1641.76
17490,Medium Potential,0.6563606847697757,55,4,330.305,47,3,1321.22,1321.22
13630,Medium Potential,0.6562942739079103,66,6,299.9633333333333,50,5,1799.78,1799.78
15835,Medium Potential,0.6559769775678866,35,4,238.5225,47,4,954.09,954.09
15573,Medium Potential,0.655969598583235,22,2,295.59499999999997,88,2,591.1899999999999,591.1899999999999
17703,Medium Potential,0.655969598583235,26,3,266.24666666666667,47,3,798.74,798.74
14038,Medium Potential,0.6559548406139315,69,3,520.1266666666667,64,3,1560.38,1560.38
14608,Medium Potential,0.6559253246753247,20,3,425.8666666666666,8,3,1277.6,1277.6
17521,Medium Potential,0.6552095631641087,20,3,241.07000000000002,38,3,723.21,723.21
18158,Medium Potential,0.6549070247933886,0,2,226.7,24,2,453.4,453.4
13939,Medium Potential,0.6546340023612751,14,3,189.51666666666665,43,3,568.55,568.55
13461,Medium Potential,0.6543240850059032,29,3,481.6666666666667,14,3,1445.0,1445.0
14261,Medium Potential,0.6541691263282172,41,2,581.725,52,2,1163.45,1163.45
15810,Medium Potential,0.6541322314049587,69,4,347.995,66,4,1391.98,1391.98
15730,Medium Potential,0.653659976387249,56,3,373.6266666666667,68,3,1120.88,1120.88
15306,Medium Potential,0.6536525974025974,55,3,391.45,57,3,1174.35,1174.35
18080,Medium Potential,0.6534681227863046,9,2,615.75,2,2,1231.5,1231.5
14111,Medium Potential,0.6529294569067297,5,4,173.2125,10,4,692.85,692.85
13521,Medium Potential,0.6528999409681228,1,1,277.48,115,1,277.48,277.48
17545,Medium Potential,0.6527966351829988,34,3,214.10666666666665,122,1,642.3199999999999,642.3199999999999
14210,Medium Potential,0.6526933293978748,96,6,317.64000000000004,66,6,1905.8400000000001,1905.8400000000001
13750,Medium Potential,0.6525014757969303,44,5,329.452,20,5,1647.26,1647.26
13094,Medium Potential,0.652405548996458,12,12,160.61,4,10,1927.3200000000002,1927.3200000000002
16566,Medium Potential,0.6523096221959858,6,5,122.93199999999999,14,5,614.66,614.66
12940,Medium Potential,0.6521177685950413,45,2,449.84499999999997,87,2,899.6899999999999,899.6899999999999
14829,Medium Potential,0.6519775678866588,20,4,174.3875,39,3,697.55,697.55
16470,Medium Potential,0.6519775678866587,42,4,188.1925,120,4,752.77,752.77
15618,Medium Potential,0.6519111570247934,23,4,194.21275,39,3,776.851,776.851
17350,Medium Potential,0.6518078512396693,36,2,443.17,57,1,886.34,886.34
18211,Medium Potential,0.6518004722550176,16,5,120.01400000000001,37,5,600.07,600.07
16950,Medium Potential,0.6507083825265644,47,3,392.8533333333333,39,3,1178.56,1178.56
17006,Medium Potential,0.6501844746162927,9,3,178.24,30,2,534.72,534.72
16399,Medium Potential,0.6499926210153482,10,2,204.01,68,2,408.02,408.02
18171,Medium Potential,0.6496605667060212,49,5,246.262,43,5,1231.31,1231.31
13491,Medium Potential,0.6495572609208973,42,10,121.582,73,7,1215.82,1215.82
17004,Medium Potential,0.6490185950413223,37,2,656.07,38,2,1312.14,1312.14
13029,Medium Potential,0.6490112160566706,21,3,415.8333333333333,8,3,1247.5,1247.5
14712,Medium Potential,0.6487234356552538,20,3,305.69,21,3,917.07,917.07
17911,Medium Potential,0.6486865407319954,0,1,366.23,39,1,366.23,366.23
16023,Medium Potential,0.6481700118063755,37,3,239.9366666666667,90,3,719.8100000000001,719.8100000000001
16157,Medium Potential,0.6480888429752065,6,3,218.89666666666668,12,2,656.69,656.69
16755,Medium Potential,0.6479338842975207,105,3,491.80999999999995,133,3,1475.4299999999998,1475.4299999999998
17214,Medium Potential,0.6476018299881935,51,6,176.52,79,5,1059.1200000000001,1059.1200000000001
15380,Medium Potential,0.6475575560802833,37,4,326.24,22,4,1304.96,1304.96
14461,Medium Potential,0.64754279811098,139,3,701.02,173,3,2103.06,2103.06
16554,Medium Potential,0.6475206611570248,33,3,279.03333333333336,51,3,837.1,837.1
14775,Medium Potential,0.6469229634002361,49,3,337.3,57,3,1011.9,1011.9
18097,Medium Potential,0.646745867768595,117,5,397.23999999999995,56,4,1986.1999999999998,1986.1999999999998
17736,Medium Potential,0.6467163518299883,0,3,125.81333333333333,24,3,377.44,377.44
13591,Medium Potential,0.6466794569067297,55,3,372.3766666666666,56,3,1117.1299999999999,1117.1299999999999
17085,Medium Potential,0.6466204250295159,114,5,312.48,115,4,1562.4,1562.4
13562,Medium Potential,0.6458161157024793,72,3,599.7766666666666,50,3,1799.33,1799.33
17515,Medium Potential,0.645749704840614,22,4,159.755,49,4,639.02,639.02
14618,Medium Potential,0.6457201889020072,0,3,184.48000000000002,10,2,553.44,553.44
13162,Medium Potential,0.645698051948052,113,4,422.0725,74,4,1688.29,1688.29
13601,Medium Potential,0.6456906729634002,36,2,346.65999999999997,90,2,693.3199999999999,693.3199999999999
17787,Medium Potential,0.6446354781582054,143,4,454.385,94,4,1817.54,1817.54
13147,Medium Potential,0.6442296340023613,1,4,178.2,1,3,712.8,712.8
13427,Medium Potential,0.6440008854781581,10,3,194.20000000000002,25,3,582.6,582.6
16235,Medium Potential,0.6436688311688311,31,5,173.462,42,5,867.31,867.31
13569,Medium Potential,0.6436245572609208,8,2,169.31,73,2,338.62,338.62
13055,Medium Potential,0.6434327036599765,69,3,404.80333333333334,74,2,1214.41,1214.41
13032,Medium Potential,0.6434179456906729,43,2,505.09000000000003,55,2,1010.1800000000001,1010.1800000000001
17295,Medium Potential,0.6433293978748524,19,3,182.33333333333334,53,2,547.0,547.0
14514,Medium Potential,0.6430194805194805,52,3,330.06666666666666,65,3,990.2,990.2
17459,Medium Potential,0.6427021841794569,34,2,328.65,88,1,657.3,657.3
18082,Medium Potential,0.6425398465171193,16,1,680.84,62,1,680.84,680.84
15252,Medium Potential,0.6423110979929162,27,2,370.39,44,2,740.78,740.78
12886,Medium Potential,0.6422299291617474,58,2,689.2,75,2,1378.4,1378.4
13637,Medium Potential,0.6421635182998819,43,3,268.09999999999997,79,3,804.3,804.3
